Incident_ID,Date,Date_Basis,Organisation,Secteur,Menace,Localisation,Sources,Source_URLs,Items_Count,First_seen,Last_seen
INC-BEFAE017C018,2026-05-24,PUBLICATION,Sanergi IEG,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/sanergi-ieg.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C9308C9A1AE4,2026-05-24,PUBLICATION,Via Santé,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/viasante.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-6B8F0356C87A,2026-05-24,PUBLICATION,Vivinter,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/vivinter.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-88838C8E13A6,2026-05-23,PUBLICATION,Alan,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://alan.com/fr-fr/blog/tout-alan/a/incident-securite-almerys,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-6A2F467D3F30,2026-05-23,PUBLICATION,Atoa.io,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/atoa-io-les-documents-kyc-pieces-didentite-et-donnees-bancaires-exposes-apres-une-fuite-massive/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-23635E217992,2026-05-23,PUBLICATION,Avea Vacances,Hébergement / Tourisme / Restauration,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/avea-vacances-victime-dune-cyberattaque-46-000-dossiers-de-sejours-exposes/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-AF2B7D0660D8,2026-05-23,PUBLICATION,Krys,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/krys.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-60D39A08C35B,2026-05-23,PUBLICATION,Largo,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/largo-victime-dune-cyberattaque-les-donnees-clients-et-commandes-en-fuite/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-FEACDCDE9EEE,2026-05-22,PUBLICATION,Almerys,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/almerys-au-coeur-dune-fuite-massive-de-15-millions-de-numeros-de-securite-sociale/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-913CC8B08BBA,2026-05-22,PUBLICATION,Atol Mon Opticien,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/atol.png | https://www.cyberattaque.org/atol-mon-opticien-59-millions-de-clients-exposes-dans-une-fuite-massive-de-donnees/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-7F157F015108,2026-05-22,PUBLICATION,Auchan Optique,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/auchan-optique-plus-de-218-000-clients-en-fuite-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-972ADA8AA8F9,2026-05-22,PUBLICATION,Camping-Car Plus,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/campingcarplus.png | https://www.cyberattaque.org/camping-car-plus-victime-dune-fuite-de-donnees-les-mots-de-passe-exposes/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-7481712902E8,2026-05-22,PUBLICATION,Jimmy Fairly,Commerce / Distribution,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/jimmy-fairly-fuite-massive-de-357-000-clients-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B7912B986615,2026-05-22,PUBLICATION,Move Up Formation,Éducation / Formation,Intrusion,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/move-up-formation-pirate-base-de-donnees-code-source-et-acces-administrateur-en-fuite/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-4A95FCEF95FD,2026-05-22,PUBLICATION,Médiathèque Numérique du Conseil Départemental de la Haute-Garonne,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/mediatheque-departementale-haute-garonne.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-64238B562B1F,2026-05-21,PUBLICATION,McDonald’s,Inconnu,Compromission de compte / messagerie,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://www.cyberattaque.org/mcdonalds-touche-par-une-cyberattaque-des-comptes-fidelite-utilises-a-linsu-des-clients/ | https://www.lefigaro.fr/secteur/high-tech/mcdonald-s-france-victime-d-une-fuite-de-donnees-des-comptes-fidelite-debites-20260521,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-63ED60674724,2026-05-21,PUBLICATION,Néméa,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://news.nemea-residence-etudiante.com/optiext/optiextension.dll?ID=qFMyDowG0UYlcd7-SCGy6ehVeJRJwNp6dQ9SN5AqVSQwWrFEOXpDp_nTubtsoHUmJK40aDMW3kfzNOpoPOzDNZa0hwJD4oq_687ldSfI,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9410B3AB6EFC,2026-05-20,PUBLICATION,GitHub,Inconnu,Fuite de données,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/github-touche-par-une-cyberattaque-pres-de-4-000-depots-prives-internes-en-fuite/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-8DADE72C5539,2026-05-19,PUBLICATION,Maeva,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/maeva.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C5C2B6919A97,2026-05-19,PUBLICATION,SARL CANIS EVENTS SÉCURITÉ PRIVÉE,Services aux entreprises,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/b15894372ddbb2ea10962a5ec4eaab9594a0406f9ce1d66c7db3c9e23ef52003/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C12F2F83501E,2026-05-19,PUBLICATION,Vacances Lagrange,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/vacances-lagrange-plus-de-44-000-vacanciers-touches-par-une-fuite-de-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-21BF8F8A7015,2026-05-18,PUBLICATION,Groupe CRIT SA,Services aux entreprises,Ransomware,France métropolitaine,CYBERATTAQUE_ORG | RANSOMWARE_LIVE,https://titanblog.org/post/all-files-encrypted-critical-data-downloaded-analyzed-k71x92z9uc | https://www.cyberattaque.org/groupe-crit-les-documents-rh-et-des-pieces-didentite-exposes/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-31211289599C,2026-05-18,PUBLICATION,Internet Technologies Designs,Numérique / Technologie,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://itd-system.com,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B51F825C8D90,2026-05-18,PUBLICATION,Largo,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/largo.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F0971D59DF2B,2026-05-18,PUBLICATION,MediaVacances,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/media-vacances-256-000-clients-exposes-dans-une-fuite-de-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-04910D2C1BAE,2026-05-17,PUBLICATION,Gîtes de France,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/gites-de-france.png | https://www.cyberattaque.org/gites-de-france-les-reservations-de-389-000-clients-dans-une-fuite-de-donnees/ | https://www.tf1info.fr/justice-faits-divers/vol-de-donnees-gites-de-france-vise-a-son-tour-par-une-cyberattaque-pres-de-400-000-clients-potentiellement-concernes-2442055.html,3,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-781A60D7FDAB,2026-05-16,PUBLICATION,Djaboo,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/djaboo-plus-de-25-go-de-fichiers-internes-sensibles-publies-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-421F87F5F848,2026-05-16,PUBLICATION,Transitions Pro Centre Val de Loire,Services aux entreprises,Ransomware,France métropolitaine,CYBERATTAQUE_ORG | RANSOMWARE_LIVE,http://prinzfkbjiazbrur4mjje6mntjc4vydx3iatkkzycufoylqcoo4y7pqd.onion/transitions-pro-centre-val-de-loire | https://www.cyberattaque.org/transitions-pro-centre-val-de-loire-des-dizaines-de-go-de-donnees-menacees-apres-un-ransomware/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B246884793EF,2026-05-15,PUBLICATION,OpenAI,Inconnu,Malware,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/openai-des-donnees-internes-compromises-apres-linstallation-de-la-bibliotheque-piegee-tanstack/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-5320AA44E62C,2026-05-15,PUBLICATION,Pierre & Vacances,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/maeva-pierre-vacances-center-parcs-cyberattque-fuite-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-0A3E58B8276E,2026-05-15,PUBLICATION,Pierre et Vacances Center Parcs,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.lemonde.fr/pixels/article/2026/05/15/fuite-de-donnees-chez-pierre-et-vacances-center-parcs-1-6-million-de-reservations-concernees_6689486_4408996.html,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-D24AEFD3436E,2026-05-14,PUBLICATION,Collège de France,Éducation / Formation,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/college-de-france-plus-de-1-600-chercheurs-enseignants-et-documents-internes-en-fuite/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-66D66E36316E,2026-05-14,PUBLICATION,EFC Formation,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/efc-formation-une-fuite-massive-expose-60-000-documents-administratifs-et-bancaires/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-0B8645CAD4E0,2026-05-14,PUBLICATION,FFMOTO,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/ffmoto-23-millions-de-motards-francais-exposes-dans-une-fuite-de-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-48B5EAC56D35,2026-05-14,PUBLICATION,la france du nord au sud,Hébergement / Tourisme / Restauration,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/lafrancedunordausud.fr_2026-05-14.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C74034A78B02,2026-05-14,PUBLICATION,Union Prof Asso,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/union-prof-asso-11-000-documents-et-conventions-lies-a-des-centres-de-formation-diffuses-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-EDC704B7CE91,2026-05-13,PUBLICATION,A.R.Ge.Co,Services aux entreprises,Ransomware,France métropolitaine,CYBERATTAQUE_ORG | RANSOMWARE_LIVE,http://om6q4a6cyipxvt7ioudxt24cw4oqu4yodmqzl25mqd2hgllymrgu4aqd.onion/r/z38pgAfmNL92BXbX7tc3ZV6mW2ewomwgHeo31fl1sV+x9eqqgqQauFPBe8rzwVPvL6akXlx1nwP5OprSKlLKnpHTFNCeDE4 | https://www.cyberattaque.org/a-r-ge-co-les-donnees-comptables-et-financieres-diffusees-apres-une-cyberattaque/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-00FD64AB83EA,2026-05-13,PUBLICATION,Akitatek,Numérique / Technologie,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/akitatek-les-donnees-de-pres-de-5-500-clients-diffusees-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-68A6B9EC208A,2026-05-13,PUBLICATION,Allele Diagnostics,Santé,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://allelediagnostics.com,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-580A305CEDA1,2026-05-13,PUBLICATION,Domaine Des Tournels,Inconnu,Ransomware,France métropolitaine,CYBERATTAQUE_ORG | RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=be7f5030-e850-4c5f-b6a9-0b7efaae79d8 | https://www.cyberattaque.org/le-domaine-des-tournels-cible-par-une-cyberattaque/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-359A70D3D438,2026-05-13,PUBLICATION,La Boîte Immo,Construction / BTP,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/la-boite-immo-28-000-profils-et-documents-immobiliers-diffuses-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BCF2C8524A9C,2026-05-13,PUBLICATION,Mistral AI,Numérique / Technologie,Malware,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/mistral-ai-450-depots-prives-et-5-go-de-code-interne-menaces-de-diffusion-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-621E239DF83D,2026-05-13,PUBLICATION,Woop,Services aux entreprises,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/woop-plus-de-256-000-utilisateurs-exposes-avec-coordonnees-et-donnees-bancaires/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F433E99B31C8,2026-05-13,PUBLICATION,Škoda,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/skoda-une-cyberattaque-expose-les-mots-de-passe-et-donnees-clients-de-la-boutique-en-ligne/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BD91D0C4EBD0,2026-05-12,PUBLICATION,Best Western,Services aux entreprises,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/best-western-des-donnees-de-reservation-clients-exposees-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-36052FC0E383,2026-05-12,PUBLICATION,CalendrIDEL,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/calendridel-les-donnees-de-1-400-infirmiers-liberaux-diffusees-publiquement/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C50C8A487ABF,2026-05-12,PUBLICATION,CARMF,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/carmf-24-millions-denregistrements-de-medecins-en-fuite-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-FA121E780500,2026-05-12,PUBLICATION,Nuhanciam,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/nuhanciam-plus-de-156-000-clients-exposes-dans-une-fuite-visant-la-marque-de-cosmetiques/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BF86E2FDE5EC,2026-05-12,PUBLICATION,Thales,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/thales-des-milliers-dutilisateurs-diffusees-apres-une-cyberattaque-visant-le-geant-francais-de-la-defense/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-8F67FF5FE7FA,2026-05-11,PUBLICATION,Enercoop,Énergie / Utilities,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.faq.enercoop.fr/hc/fr/articles/35519628613266-Information-incident-de-s%C3%A9curit%C3%A9-11-mai-2026,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-DB39C4320857,2026-05-11,PUBLICATION,Kams Paris,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/kams-paris-188-000-coordonnees-et-iban-clients-exposes-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-E06B68D14EF6,2026-05-11,PUBLICATION,Once for all,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/onceforall.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-5738E8555D59,2026-05-09,PUBLICATION,Kiosque famille de la ville de Roubaix,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://www.cyberattaque.org/roubaix-le-kiosque-famille-suspendu-apres-une-fuite-de-donnees-concernant-des-enfants-scolarises/ | https://www.roubaixxl.fr/incident-securite-kiosque-famille-service-education/,3,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BE424E856700,2026-05-09,PUBLICATION,La France Insoumise,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/lfi.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-4544305B2B8C,2026-05-09,PUBLICATION,Monservicederemplacement.fr,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/monservicederemplacement-fr-pres-de-185-000-personnes-exposees-dans-une-fuite-de-donnees-sensibles/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-FDA08ADFFB63,2026-05-08,PUBLICATION,Arsène Valentin,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/arsene-valentin.png | https://www.cyberattaque.org/arsene-valentin-des-donnees-clients-exposees-apres-linjection-dun-code-malveillant-sur-le-site/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C096B2CF6648,2026-05-08,PUBLICATION,CMC Expertise Comptable,Services aux entreprises,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=3827192f-9bb3-490c-9c1c-d28b382510cd,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-535BD7993F4E,2026-05-08,PUBLICATION,West Pharmaceutical,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/west-pharmaceutical-lusine-de-nouvion-en-thierache-paralysee-par-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-17B4CD4BB41C,2026-05-07,PUBLICATION,Académie de Montpellier,Éducation / Formation,Ransomware,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/academie-de-montpellier-fuite-de-documents-sensibles-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BE0B24ECF1DE,2026-05-07,PUBLICATION,Action Populaire,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/action-populaire-les-donnees-liees-aux-militants-de-la-france-insoumise-dans-une-fuite/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-751E223188A9,2026-05-07,PUBLICATION,Bilov,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/bilov.jpg,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-27CC2457F1DC,2026-05-07,PUBLICATION,EduConnect,Éducation / Formation,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://educonnect.education.gouv.fr/educt-aide/violation_donnees_educonnect.html,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-4754BEDF09A6,2026-05-07,PUBLICATION,Leroy Merlin,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/leroy-merlin-plus-de-367-000-clients-exposes-dans-une-fuite-liee-au-programme-leroymoi/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F02C1B31FB8E,2026-05-07,PUBLICATION,Soprolux,Inconnu,Ransomware,France métropolitaine,CYBERATTAQUE_ORG | RANSOMWARE_LIVE,http://bravoxxwcfz5qk43ychgveprpd5mw5hvxfs4a2uz2okx7mumiht4fzyd.onion/blog/f694a27d-555d-44dd-ba93-78109a141cf5 | https://www.cyberattaque.org/soprolux-les-documents-bancaires-et-donnees-clients-diffuses-apres-une-cyberattaque/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-71C937F1F9CB,2026-05-06,PUBLICATION,Agence du Service Civique,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://hubtr.service-civique.gouv.fr/mirror28/3182/397?k=65677301a478b90e4b549d48d88cca84,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F434C08610EF,2026-05-06,PUBLICATION,BookMyName,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/bookmyname-une-cyberattaque-a-compromis-des-donnees-liees-a-des-noms-de-domaine/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-94EA5FFFB0EA,2026-05-06,PUBLICATION,Bouygues Telecom,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/bouygues-2.png | https://www.cyberattaque.org/bouygues-telecom-41-millions-de-clients-fibre-exposes-dans-une-fuite-massive/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B499FE3AE2B7,2026-05-06,PUBLICATION,Cetelem,Finance / Assurance,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/cetelem-les-adresses-email-des-clients-exposees-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B63F11CE4620,2026-05-05,PUBLICATION,Académie de Montpellier / CSJM,Éducation / Formation,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/baiapai/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-E170C6A06AC3,2026-05-05,PUBLICATION,Erla Technologies SAS,Industrie / Manufacture,Ransomware,France métropolitaine,CYBERATTAQUE_ORG | RANSOMWARE_LIVE,http://5butbkrljkaorg5maepuca25oma7eiwo6a2rlhvkblb4v6mf3ki2ovid.onion/companies/38/erla-technologies-sas | https://www.cyberattaque.org/erla-technologies-une-fuite-de-donnees-revendiquee-par-un-ransomware/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-054B4F395701,2026-05-05,PUBLICATION,Le Maire de QUIBERON,Inconnu,Ransomware,France métropolitaine,CYBERATTAQUE_ORG | RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=0b78e764-e42c-4f41-aec4-09706a41af09 | https://www.cyberattaque.org/quiberon-les-services-municipaux-perturbes-apres-une-cyberattaque/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-EB11FB05F368,2026-05-05,PUBLICATION,Newdeal Institut,Éducation / Formation,Compromission de compte / messagerie,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/newdeal-institut-une-base-exposee-avec-mots-de-passe-et-documents-sensibles/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-5A4F4CEE6D7D,2026-05-04,PUBLICATION,Groupe CGA,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/groupe-cga-65-000-clients-et-2-500-employes-presents-dans-une-fuite-de-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-E5CD03D14C7D,2026-05-04,PUBLICATION,La Redoute,Inconnu,Phishing / fraude,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/la-redoute-une-base-logistique-de-96-000-clients-liees-aux-livraisons-en-fuite/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-FF397ED1419A,2026-05-04,PUBLICATION,Smallable,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/smallable-pres-de-700-000-enfants-dans-une-fuite-de-donnees-publique/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B689D04666EC,2026-05-04,PUBLICATION,West Pharmaceutical,Inconnu,Ransomware,France métropolitaine,BONJOURLAFUITE,https://france3-regions.franceinfo.fr/hauts-de-france/aisne/piratage-informatique-de-l-usine-west-pharmaceutical-la-mesure-des-cyberattaques-n-est-pas-prise-en-serieux-en-france-3349204.html,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
